nome_hotel,nota,titulo,texto,data
NANNAI Muro Alto,5,Eterna Lua de Mel,"Estivemos no Nannai em 2006 em Lua de Mel… resolvemos retornar para comemorar nossos 15 anos de casados e mantivemos o mesmo encantamento! O hotel continua lindíssimo, aconchegante , com ambientes deliciosos que fazem de cada cenário ainda mais especial! Nesses últimos 15 anos , visitamos lugares maravilhosos e hotéis incríveis, mas continuamos concordando que este hotel é muito diferenciado! O tratamento cuidadoso e exclusivo de todos os funcionários, a acomodação que preenche todos os requisitos de conforto a ainda alia um visual deslumbrante fazem esse  hotel ser muito especial! E para finalizar os elogios, a gastronomia continua deliciosa! Cada refeição é um convite ao exagero Rsrs  Percebemos que tudo é preparado com muita qualidade e sabor! E o resultado é um convite ao",jul. de 2021
NANNAI Muro Alto,5,Maravilhoso!!! Espetacular!!!,"Minha hospedagem no Nannai foi maravilhosa, equipe super atenciosa,  quarto amplo e confortável,  a área das piscinas fantástica,  um visual incrível!!! O café da manhã sensacional,  com espumante a vontade.  O jantar também muito bom e bem variado.  O chá da tarde servido no Jardim é um charme e delicioso.  O Spa Loccitane é incrível e lindo,  a massagem maravilhosa.  Espero ter a oportunidade de voltar novamente neste lugar incrível!!!",jul. de 2021
NANNAI Muro Alto,2,O que eu vi foi um grupo querendo...Ferrar com o trabalho dos outros.,"Me planejei durante meses para celebrar os meus 40 anos em um resort de"" luxo"" onde quase qualquer um mortal gostaria de passar uns dias lá! Geralmente quem escolhe um resort nessa categoria, paga caro para ter direito ao mínimo de bom senso da equipe do guest services. Minha chegada foi avisada antecipadamente que eu iria com atraso devido a um contratempo no aeroporto de guarulhos que me prorrogou o check in para as 19:30 hs.  CHEGO NA PORTARIA  o segurança simplesmente não sabia nada sobre minha hospedagem paga com 40 dias de antecedência.Tive que esperar para entrar....  CHEGO NA RECEPÇÃO fomos recebidos por uma senhorita com uma vibe VERY BAD...péssima que já me serviu o primeiro cálice de desgosto. Houve aquela pompa de os mensageiros ajudar com as bagagens,o jantar foi",jul. de 2021
NANNAI Muro Alto,5,Tudo perfeito!!!!,"Espetacular, atendimento de primeira (desde a chegada até a saída). Todos os funcionários perfeitos. Comida perfeita, quarto perfeito, bebida perfeita, nada a acrescentar. Super recomendamos m e voltaremos com certeza.",jul. de 2021
NANNAI Muro Alto,4,Lugar paradisíaco.,"O lugar é paradisíaco e aconchegante. As instalações recebem manutenção, porém alguns detalhes acabam passando, como, por exemplo, o aparelho de telefone de meu apartamento que não funcionou durante toda a hospedagem.  O ponto positivo é o complexo de lazer - piscinas. O ponto negativo é falta de cuidado e atenção das recepcionistas do checkin e checkout quanto às observações/reclamações acerca da hospedagem. ",jul. de 2021
NANNAI Muro Alto,5,Um dos melhores resorts do Brasil.,"Belo local com total infra estrutura, excelente serviço de todos o staff do hotel, todos extremamente gentis. O café da manhã, os petiscos oferecidos na piscina durante a manhã, chá da tarde e jantar são de boa qualidade e fartos. O bangalô é incrível, mas tome cuidado ao ir a piscina para não bater a cabeça na ponta do telhado. ",jul. de 2021
NANNAI Muro Alto,5,Experiência Fantástica,"O tratamento no NANNAI é algo fora do comum, todas as pessoas, sem exceção, são educadíssimas! Parabéns pelo atendimento! Infraestrutura perfeita para o descanso, ótimas instalações, restaurante impecável! Tive atendimentos ótimos nele, estrela para o Henrique no Bar/Restaurante, cordialidade máxima, super atencioso e preocupado com o hospede! Voltarei com certeza! ",jul. de 2021
NANNAI Muro Alto,5,Excelente experiência!,"Estivemos em família e um casal de amigos para 6 noites de descanso em um período crîtico da pandemia. Nossa primeira viagem na pandemia! Ficamos 3 diárias no apartamento e 3 no bangalô. Foram dias incríveis! Os pontos fortes foram a qualidade do atendimento e das refeições. Funcionários muito atenciosos, com destaque para alguns: Nado, muito famoso pelo ""glamour"" servido na piscina e na praia, Oliveira, Rafael e o gerente, cujo nome me fugiu agora (Marcio ou Mauricio talvez). O grande diferencial deste hotel é a simpatia e a eficiência dos seus funcionários! Parabéns!",jun. de 2021
NANNAI Muro Alto,5,Férias no Nordeste,"Fui em Junho para o Nanai de Porto de Galinhas, ficamos no apartamento jardim! A estrutura, gastronomia e o atendimento dos funcionários  são maravilhosos!! Café da manhã, cha da tarde , jantar e os mimos na praia durante o dia td perfeito!! Já quero voltar!!!",jun. de 2021
NANNAI Muro Alto,4,Maravilhoso,"Estivemos em comemoração ao meu aniversário hospedados em um bangalo! Achamos incrível a estrutura e a piscina privativa, o chá da tarde é delicioso, e a comida incrível. Bom ambiente familiar, linda estrutura e ótimo atendimento",jun. de 2021
NANNAI Muro Alto,5,5 estrelas de verdade: LUXO,"Excelente experiência! Um resort rústico/chique, que presta um atendimento diferenciado aos hóspedes. Somos literalmente mimados, foram muitas cortesias durante a estadia. Garçons proativos, que sempre estão por perto perguntando se podem ajudar com algo, serviço/atendimento do bar e da piscina impecáveis também! Parabéns equipe Nannai da recepção aos funcionários da limpeza, são todos muito bem treinados: respeitosos, formais (chamam os hóspedes de Sr/Srª) e estão sempre disponíveis para atender. Vale cada centavo! Recomendo e espero voltar em breve!",jun. de 2021
NANNAI Muro Alto,3,"Bangalôs muito velhos, principalmente o banheiro!","Fiquei hospedada no bangalô jardim! E está precisando urgentemente de uma reforma, principalmente o banheiro É muito cansado e velho, não tem nada haver com o que mostram no site do hotel (que são os bangalôs reformados) Uma pena essa questão do bangalô, porque não condiz com o valor cobrado pelo hotel. Gostei muito do serviço principalmente na parte do restaurante Mas infelizmente essa parte do quarto deixou muito a desejar, você vai para o Nannai esperando chegar em um bangalô conforme o site aí você chega em um totalmente velho, cansado…. E os azulejos do banheiro então …. Trabalho com turismo e foi muito bom ter ido porque assim posso falar isso para os passageiros que com certeza não esperam encontrar esse tipo de acomodação no Nannai Uma pena!",jun. de 2021
NANNAI Muro Alto,5,Experiência Maravilhosa,"Excelente hospedagem! Atendimento impecável! Comida e serviços são os diferenciais. Funcionários   Prestativos, educados, além da simpatia 24 horas! Destaque para o Henrique do restaurante e Luciano e Henrique da recepção/bagagem. Limpeza também é um diferencial. Protocolos da pandemia atendidos. Nos sentimos seguros quanto a isso.",jun. de 2021
NANNAI Muro Alto,5,O diferencial são as pessoas!,"Que experiência maravilhosa que tive na Nannai nesse final de semana. Os básicos - comida, bebida, quarto, etc - são atendidos com perfeição e qualidade ímpar. Mas o grande diferencial do local são as pessoas, a staff é impecável e totalmente dedicada aos hóspedes!  Mesmo com a pandemia e os cuidados necessários e obrigatórios por conta das medidas profiláticas, os funcionários estão sempre sorrindo (atrás das máscaras), mas sempre bem humorados e prontos para atender qualquer demanda!  Dica: dispensem o almoço e invistam no jantar! Que banquete!!!",jun. de 2021
NANNAI Muro Alto,5,A melhor comida,"Excelente atendimento, garçons extremamente prestativos, educados e atenciosos; limpeza e comida impecáveis; protocolos de segurança sendo observados com rigor; quarto confortável e arquitetura surpreendente. O café da tarde fecha com chave de ouro a melhor experiência que vivemos em Porto de Galinhas!",jun. de 2021
NANNAI Muro Alto,5,Excelente,"Lindíssimo. Serviço excelente. Spa maravilhoso. Jardins super bem cuidados. Fui muito bem atendida, especialmente pelos funcionários do bar/restaurante. As refeições de ótima qualidade. Apesar de limitada... senti falta de alguns alimentos no café da manhã. O chá da tarde é delicioso. ",jun. de 2021
NANNAI Muro Alto,5,Fantastico,"Um dos melhores hoteis que ficamos! O atendimento e excepcional, funcionários solícitos, simpáticos, educados. A sensação é que todos estavam te esperando!  O regime de meia pensão e farto e de excelente qualidade. Café da manhã, um cha da tarde e o jantar fazem parte do pacote. Bebidas fora dessas reforções e alcoólicas não estão inclusas.  O hotel tem spa, academia e recreação para crianças, sendo uma boa opção pra famílias!  Viemos em casal em busca de tranquilidade e sossego e encontramos de sobra!  Vale a pena verificar o transfer com o próprio hotel (na chegada pegamos no aeroporto um táxi cheio de pernilongos, não recomendo)!",jun. de 2021
NANNAI Muro Alto,5,Excelente viagem!!!,"Uma viagem inesquecível! O cuidado, a atenção, o carinho e o compromisso de fazer o melhor de fato é o mantra do Nannai! A estrutura é maravilhosa e o serviço é encantador! E o nosso querido Yuri contribuiu muito para que tudo fosse só alegria!",jun. de 2021
NANNAI Muro Alto,5,Excelente hotel,"Tive a oportunidade de passar 5 dias nesse paraíso. Fui com a família para poder aproveitar um pouco as férias e sair do estresse da capital paulista. Logo no primeiro dia já almocei um polvo delicioso do restaurante e fui recebido pelo garçom Adilson, que fez um excelente serviço durante todo meu tempo lá. A piscina e a praia são incríveis. Como a praia é pequena, os garçons vão até você no mar para te levar os pedidos, isso que atendimento ponta!  Não quero perder meu tempo falando muito da estrutura até porque lá em Porto de Galinhas existem vários hotéis similares. Quero pontuar a quão boa é a equipe do Nannai. Todo mundo lá é animado e prestativo. Parecem que estão se divertindo muito! Se for visitar, não deixe de conhecer o Rafael do jantar, Bruno do jantar, Anderson do",jun. de 2021
NANNAI Muro Alto,5,Excelente estadia ,"Estadia excelente . Tudo no resort é muito bem cuidado .Quarto amplo , limpo e com ótima vista . A piscina pega boa área hotel , com vários ambientes que permitem privacidade e com vários formatos e profundidades . A comida é um destaque : café da manhã , Chá da tarde e jantar sempre ótimos . A família concorda nunca ter comido em hotel com refeições tão boas . Destaque especial ao tratamento dispensado pelos funcionários . Ótimos , prestativos e simpáticos . Barbara , da ilha dos frios do jantar, é exemplar. O único senão foram os legumes da minha sobrinha que não vieram bem cozidos a contento  para um neném  por mais de uma vez . Após reclamação o próprio chefe do restaurante se prontificou pessoalmente a fazer a refeição . Aí sim , tudo correto . Recomendo o nannai a todos",jun. de 2021
NANNAI Muro Alto,5,Exclusivo e Tranquilo,"O Nannai me surpreendeu, pois não esperava uma estrutura tão grande para um hotel exclusivo. Desde a chegada e durante todos os serviços oferecidos a cordialidade e a preocupação foram extremas em toda a equipe.  Acomodações - apartamento amplo, com cama gigante e banheiro confortável. Higienização muito bem feita.  Restaurante - Por conta da pandemia, o serviço era assistido (um funcionário serve seu prato). Café da manhã muito variado e com excelentes produtos. Almoço está fora do pacote, mas oferece ótimas opções. O jantar está na meia pensão e sempre oferece boas opções de carnes e peixes, além de um antepasto delicioso.  Piscina - Possui aquecimento e ter serviço o tempo todo. No fim da tarde servem um ""chá da tarde"" muito bom.  Serviço de praia é excelente. O praia é boa",mai. de 2021
NANNAI Muro Alto,5,Equipe Maravilhosa em um lugar maravilhoso,"Fiquei em um Bangalô Beira Mar... Foi uma experiência maravilhosa, mas não só pelo Bangalô em si que era muito gostoso, mas pela vista e pela piscina privativa que eu usava todos os dias depois da caminhada na praia e no fim de tarde antes de tomar banho e ir jantar. Mas a melhor experiência não foi a gastronomia de alta qualidade e diversidade, mas o atendimento diferenciado e altamente qualificado dos funcionários do Nannai. Gostaria de deixar minha gratidão aos incansáveis Rômulo e Fabiano, Edu, Rafa, Julio, mas principalmente ao Salgadinho e a Lú... esse pessoal tornou a nossa estada extraordinária. Parabéns a família Nannai Logo retorno...",mai. de 2021
NANNAI Muro Alto,5,ESPECIAL ,"O hotel é maravilhoso esteticamente correspondendo tudo visto no site e fotos de divulgação, no entanto seu principal valor esta agregado na equipe de funcionários Todos apresentam comportamento que supera qualquer expectativa com destaque especial para proatividade e simpatia no mais alto nivel e uniforme Os precos de bebidas dentro do hotel sao bons. Sugiro aumento da potência do ar condicionado da suite do bangalô master ",mai. de 2021
